#id lon lat MIH hmax period
id06925 108.066700 19.066700 0.01 0.00 9258
id06926 108.166700 18.866700 0.01 0.00 2737
id06927 108.200000 18.600000 0.01 0.00 11475
id06928 108.366700 18.461900 0.01 0.00 11088
id06929 108.525000 18.300000 0.01 0.00 11048
id06930 108.644400 18.133300 0.01 0.00 7470
id06931 108.833300 18.033300 0.01 0.00 3495
id06932 109.133300 18.016700 0.01 0.00 4053
id06933 109.355600 18.100000 0.01 0.00 3983
id06934 109.633300 18.133300 0.01 0.00 1628
id06935 109.828600 18.233300 0.01 0.00 1081
id06936 110.026700 18.333300 0.01 0.00 2779
id06937 110.212100 18.433300 0.01 0.00 3384
id06938 110.385700 18.566700 0.01 0.00 6671
id06939 110.542400 18.700000 0.01 0.00 2228
id06940 110.700000 18.833300 0.01 0.00 3485
id06941 110.711100 19.066700 0.01 0.00 1900
id06942 110.800000 19.200000 0.01 0.00 4810
id06943 110.966700 19.366700 0.01 0.00 6158
id06944 111.066700 19.533300 0.01 0.00 3592
id06945 111.188900 19.733300 0.01 0.00 5391
id06946 111.311100 19.900000 0.01 0.00 6329
id06947 111.200000 20.030600 0.01 0.00 4136
id06948 111.233300 20.266700 0.01 0.00 2149
id06949 111.266700 20.500000 0.01 0.00 3145
id06950 111.266700 20.700000 0.01 0.00 1771
id06951 111.466700 20.633300 0.01 0.00 3972
id06952 111.700000 20.733300 0.01 0.00 3412
id06953 111.900000 20.833300 0.01 0.00 3416
id06954 112.133300 20.866700 0.01 0.00 3168
id06955 112.333300 21.000000 0.01 0.00 3164
id06956 112.466700 21.150000 0.01 0.00 3175
id06957 112.700000 21.133300 0.01 0.00 4349
id06958 112.966700 21.166700 0.01 0.00 2528
id06959 113.233300 21.216700 0.01 0.00 3776
id06960 113.500000 21.266700 0.01 0.00 8684
id06961 113.733300 21.316700 0.01 0.00 2916
id06962 113.966700 21.400000 0.01 0.00 2699
id06963 114.066700 21.566700 0.01 0.00 2220
id06964 114.155600 21.800000 0.02 0.00 577
id06965 114.300000 21.800000 0.02 0.00 592
id06966 114.466700 21.933300 0.00 0.00 0
id06967 114.666700 21.966700 0.00 0.00 0
id06968 114.866700 22.083300 0.01 0.00 7440
id06969 115.133300 22.133300 0.01 0.00 10671
id06970 115.300000 22.250000 0.01 0.00 4890
id06971 115.566700 22.266700 0.02 0.00 2178
id06972 115.633300 22.233300 0.02 0.00 2243
id06973 115.700000 22.166700 0.01 0.00 1297
id06974 115.833300 22.166700 0.01 0.00 1515
id06975 116.066700 22.244400 0.01 0.00 1890
id06976 116.266700 22.233300 0.01 0.00 1761
id06977 116.500000 22.266700 0.00 0.00 0
id06978 116.766700 22.300000 0.01 0.00 2796
id06979 117.000000 22.366700 0.01 0.00 11452
id06980 117.233300 22.322200 0.01 0.00 1556
id06981 117.433300 22.400000 0.01 0.00 2166
id06982 117.566700 22.300000 0.01 0.00 2279
id06983 117.766700 22.300000 0.01 0.00 1552
id06984 117.966700 22.400000 0.01 0.00 6952
id06985 118.166700 22.485200 0.01 0.00 521
id06986 118.433300 22.516700 0.01 0.00 2864
id06987 118.666700 22.583300 0.01 0.00 7424
id06988 118.933300 22.633300 0.01 0.00 6082
id06989 119.094400 22.766700 0.01 0.00 1795
id06990 119.239400 22.900000 0.01 0.00 2782
id06991 119.266700 23.141700 0.01 0.00 7064
id06992 119.304200 23.133300 0.01 0.00 5849
id06993 119.466700 23.122200 0.01 0.00 2069
id06994 119.666700 23.206500 0.01 0.00 2032
id06995 119.633300 23.316700 0.01 0.00 3807
id06996 119.566700 23.333300 0.01 0.00 7522
id06997 119.577800 23.466700 0.01 0.00 4573
id06998 119.766700 23.531800 0.01 0.00 12209
id06999 119.703300 23.733300 0.01 0.00 11668
id07000 119.533300 23.840000 0.01 0.00 12383
id07001 119.406700 23.666700 0.01 0.00 7035
id07002 119.466700 23.492600 0.01 0.00 5130
id07003 119.371800 23.433300 0.01 0.00 3162
id07004 119.200000 23.500000 0.01 0.00 10593
id07005 119.000000 23.416700 0.01 0.00 9758
id07006 118.800000 23.433300 0.01 0.00 3625
id07007 118.600000 23.566700 0.01 0.00 8965
id07008 118.366700 23.566700 0.01 0.00 3914
id07009 118.333300 23.633300 0.01 0.00 3225
id07010 118.333300 23.833300 0.01 0.00 1383
id07011 118.533300 23.900000 0.01 0.00 7964
id07012 118.600000 24.100000 0.01 0.00 9712
id07013 118.733300 24.266700 0.01 0.00 3285
id07014 118.866700 24.400000 0.01 0.00 4500
id07015 118.900000 24.566700 0.01 0.00 9345
id07016 119.133300 24.633300 0.01 0.00 6865
id07017 119.300000 24.733300 0.01 0.00 7332
id07018 119.494400 24.866700 0.01 0.00 7352
id07019 107.233300 0.000000 0.01 0.00 1819
id07020 107.175200 0.133300 0.01 0.00 1777
id07021 107.316700 0.200000 0.01 0.00 2142
id07022 107.466700 0.233300 0.01 0.00 4163
id07023 107.333300 0.266700 0.01 0.00 2379
id07024 107.216700 0.366700 0.01 0.00 8032
id07025 107.333300 0.466700 0.01 0.00 1765
id07026 107.266700 0.488900 0.01 0.00 10342
id07027 107.117600 0.533300 0.01 0.00 772
id07028 107.000000 0.541700 0.01 0.00 1395
id07029 106.883300 0.566700 0.01 0.00 8101
id07030 106.966700 0.682600 0.01 0.00 4259
id07031 107.133300 0.651900 0.01 0.00 640
id07032 107.266700 0.700000 0.01 0.00 788
id07033 107.341000 0.833300 0.01 0.00 1628
id07034 107.337700 1.033300 0.01 0.00 877
id07035 107.266700 1.161900 0.01 0.00 3052
id07036 107.233300 1.233300 0.01 0.00 1637
id07037 107.366700 1.277800 0.01 0.00 4155
id07038 107.466700 1.383300 0.01 0.00 3765
id07039 107.566700 1.500000 0.01 0.00 8224
id07040 107.633300 1.633300 0.01 0.00 4179
id07041 107.800000 1.566700 0.01 0.00 3188
id07042 107.933300 1.500000 0.01 0.00 9651
id07043 108.066700 1.466700 0.01 0.00 8986
id07044 108.200000 1.500000 0.01 0.00 4540
id07045 108.300000 1.633300 0.01 0.00 4575
id07046 108.266700 1.766700 0.01 0.00 4205
id07047 108.233300 1.933300 0.01 0.00 2722
id07048 108.300000 2.066700 0.01 0.00 4182
id07049 108.400000 2.183300 0.01 0.00 5902
id07050 108.475000 2.300000 0.01 0.00 4931
id07051 108.483300 2.500000 0.01 0.00 2812
id07052 108.572200 2.600000 0.01 0.00 6408
id07053 108.566700 2.740700 0.01 0.00 7321
id07054 108.640500 2.866700 0.01 0.00 8380
id07055 108.722200 3.000000 0.01 0.00 4251
id07056 108.833300 3.068500 0.01 0.00 2784
id07057 108.966700 3.100000 0.01 0.00 2525
id07058 109.077800 3.000000 0.01 0.00 1125
id07059 109.200000 2.916700 0.01 0.00 3396
id07060 109.196300 2.766700 0.01 0.00 956
id07061 109.300000 2.744400 0.01 0.00 2842
id07062 109.450000 2.700000 0.02 0.00 489
id07063 109.566700 2.616700 0.01 0.00 6494
id07064 109.733300 2.583300 0.02 0.00 1140
id07065 109.866700 2.533300 0.02 0.00 1146
id07066 109.966700 2.466700 0.01 0.00 2603
id07067 110.100000 2.533300 0.02 0.00 1057
id07068 110.266700 2.566700 0.02 0.00 1403
id07069 110.400000 2.633300 0.02 0.00 2774
id07070 110.500000 2.766700 0.02 0.00 1935
id07071 110.566700 2.833300 0.01 0.00 1987
id07072 110.500000 2.966700 0.02 0.00 1915
id07073 110.566700 3.066700 0.02 0.00 1517
id07074 110.600000 3.233300 0.02 0.00 1755
id07075 110.666700 3.366700 0.02 0.00 2216
id07076 110.833300 3.433300 0.01 0.00 2335
id07077 111.000000 3.366700 0.01 0.00 3104
id07078 111.066700 3.233300 0.01 0.00 3120
id07079 111.133300 3.233300 0.01 0.00 3118
id07080 111.200000 3.400000 0.01 0.00 7182
id07081 111.300000 3.466700 0.01 0.00 5195
id07082 111.433300 3.533300 0.01 0.00 3772
id07083 111.533300 3.633300 0.02 0.00 983
id07084 111.700000 3.700000 0.01 0.00 4463
id07085 111.866700 3.650000 0.01 0.00 3159
id07086 111.933300 3.766700 0.02 0.00 2159
id07087 111.933300 3.933300 0.02 0.00 862
id07088 112.100000 3.966700 0.02 0.00 1313
id07089 112.166700 3.900000 0.02 0.00 656
id07090 112.200000 3.766700 0.01 0.00 2299
id07091 112.333300 3.800000 0.01 0.00 1679
id07092 112.466700 3.833300 0.01 0.00 3761
id07093 112.600000 3.933300 0.01 0.00 8512
id07094 112.800000 3.933300 0.01 0.00 3821
id07095 112.900000 4.000000 0.01 0.00 10818
id07096 113.066700 4.066700 0.01 0.00 4521
id07097 113.183300 4.133300 0.01 0.00 11190
id07098 113.233300 4.266700 0.01 0.00 7633
id07099 113.333300 4.333300 0.01 0.00 6457
id07100 113.433300 4.200000 0.01 0.00 11242
id07101 113.533300 4.166700 0.02 0.00 11077
id07102 113.650000 4.266700 0.01 0.00 7678
id07103 113.691700 4.433300 0.01 0.00 7732
id07104 113.773300 4.533300 0.01 0.00 6303
id07105 113.873300 4.633300 0.01 0.00 6389
id07106 113.966700 4.744400 0.02 0.00 593
id07107 114.066700 4.837000 0.01 0.00 5520
id07108 114.200000 4.916700 0.01 0.00 4133
id07109 114.316700 5.000000 0.01 0.00 3404
id07110 114.433300 5.100000 0.01 0.00 3885
id07111 114.566700 5.141700 0.01 0.00 4193
id07112 114.700000 5.222200 0.01 0.00 6959
id07113 114.800000 5.300000 0.01 0.00 12464
id07114 114.700000 5.400000 0.01 0.00 5054
id07115 114.700000 5.500000 0.02 0.00 3884
id07116 114.833300 5.566700 0.01 0.00 5524
id07117 114.916700 5.666700 0.01 0.00 4304
id07118 114.993300 5.800000 0.01 0.00 2913
id07119 115.133300 5.866700 0.01 0.00 2159
id07190 123.350000 33.166700 0.00 0.00 0
id07191 123.716700 33.083300 0.00 0.00 0
id07192 123.950000 32.900000 0.00 0.00 0
id07193 124.200000 32.700000 0.01 0.00 1179
id07194 124.516700 32.666700 0.01 0.00 851
id07195 124.783300 32.483300 0.01 0.00 423
id07196 124.900000 32.166700 0.00 0.00 0
id07197 125.100000 31.950000 0.00 0.00 17760
id07198 125.366700 31.766700 0.01 0.00 1020
id07199 125.400000 31.483300 0.00 0.00 3134
id07200 125.100000 31.350000 0.01 0.00 923
id07201 124.783300 31.233300 0.00 0.00 13102
id07202 124.416700 31.233300 0.00 0.00 15415
id07203 124.133300 31.383300 0.00 0.00 3254
id07204 123.800000 31.283300 0.00 0.00 2062
id07205 123.566700 31.116700 0.00 0.00 2232
id07206 123.300000 31.283300 0.00 0.00 1934
id07207 123.016700 31.350000 0.00 0.00 1814
id07208 122.733300 31.300000 0.00 0.00 2597
id07209 122.950000 31.100000 0.00 0.00 2848
id07210 123.000000 30.733300 0.00 0.00 4934
id07211 122.956700 30.400000 0.00 0.00 6029
id07293 124.316700 24.617400 0.00 0.00 937
id07294 124.359500 24.583300 0.00 0.00 1365
id07295 124.330600 24.533300 0.00 0.00 1470
id07296 124.306900 24.466700 0.00 0.00 1403
id07297 124.291400 24.400000 0.00 0.00 1064
id07298 124.266700 24.341200 0.01 0.00 611
id07299 124.214700 24.316700 0.00 0.00 1020
id07300 124.168100 24.266700 0.00 0.00 986
id07301 124.116700 24.248100 0.00 0.00 1293
id07302 124.066700 24.267300 0.00 0.00 1193
id07303 124.033300 24.217500 0.00 0.00 436
id07304 123.991300 24.233300 0.01 0.00 501
id07305 123.950000 24.214900 0.01 0.00 820
id07306 123.892100 24.233300 0.01 0.00 686
id07307 123.833300 24.233300 0.00 0.00 825
id07308 123.783300 24.250800 0.00 0.00 1226
id07309 123.700000 24.263700 0.00 0.00 1789
id07310 123.661400 24.300000 0.00 0.00 1067
id07311 123.695500 24.350000 0.00 0.00 941
id07312 123.733300 24.389400 0.00 0.00 836
id07313 123.766700 24.443200 0.00 0.00 681
id07314 123.816700 24.477800 0.00 0.00 2005
id07315 123.866700 24.438800 0.00 0.00 1670
id07316 123.910400 24.400000 0.00 0.00 1703
id07317 123.966700 24.381900 0.00 0.00 2626
id07318 124.050000 24.370000 0.00 0.00 3092
id07319 124.088500 24.383300 0.00 0.00 2721
id07320 124.066700 24.432200 0.00 0.00 1978
id07321 124.100000 24.469300 0.00 0.00 1421
id07322 124.166700 24.489300 0.00 0.00 1590
id07323 124.216700 24.494600 -1.00 -1.00 -1
id07324 124.266700 24.531100 0.00 0.00 1383
id07599 125.250000 25.074700 0.00 0.00 1267
id07600 125.350000 24.987200 0.00 0.00 2280
id07601 125.354700 24.916700 0.00 0.00 3457
id07602 125.416700 24.821400 0.00 0.00 3075
id07603 125.496200 24.716700 0.00 0.00 1288
id07604 125.350000 24.706100 0.01 0.00 1461
id07605 125.199000 24.683300 0.00 0.00 1267
id07606 125.161100 24.716700 0.00 0.00 1455
id07607 125.131400 24.833300 0.00 0.00 1242
id07608 125.223400 24.916700 0.00 0.00 2202
id07672 121.865100 24.483300 0.00 0.00 714
id07673 121.821600 24.450000 -1.00 -1.00 -1
id07674 121.800000 24.400000 -1.00 -1.00 -1
id07675 121.788334 24.365783 0.00 0.00 1635
id07676 121.767400 24.300000 0.00 0.00 997
id07677 121.746517 24.267010 0.01 0.00 1574
id07678 121.710300 24.233300 0.01 0.00 982
id07679 121.672200 24.200000 -1.00 -1.00 -1
id07680 121.667706 24.150829 -1.00 -1.00 -1
id07681 121.636735 24.107300 0.00 0.00 870
id07682 121.620899 24.066951 0.00 0.00 874
id07683 121.638300 24.033300 -1.00 -1.00 -1
id07684 121.647700 24.000000 0.00 0.00 1802
id07685 121.616700 23.950400 0.00 0.00 547
id07686 121.607600 23.900000 -1.00 -1.00 -1
id07687 121.600000 23.846500 -1.00 -1.00 -1
id07688 121.578800 23.800000 0.00 0.00 470
id07689 121.566700 23.736700 -1.00 -1.00 -1
id07690 121.557900 23.683300 0.00 0.00 841
id07691 121.550000 23.629000 0.00 0.00 681
id07692 121.534600 23.566700 -1.00 -1.00 -1
id07693 121.533300 25.321400 0.00 0.00 1882
id07694 121.646400 25.266700 0.00 0.00 2156
id07695 121.730200 25.183300 0.00 0.00 2603
id07696 121.850000 25.147800 0.00 0.00 2392
id07697 121.933300 25.096700 0.00 0.00 1350
id07698 121.965900 24.966700 0.00 0.00 2005
id07699 121.883300 24.880000 0.00 0.00 2418
id07700 121.843800 24.750000 0.00 0.00 3060
id07701 121.916700 24.675800 0.00 0.00 2347
id07702 121.904500 24.583300 0.00 0.00 1766
id07703 120.550000 24.517100 0.01 0.00 11286
id07704 120.633300 24.600000 0.01 0.00 7469
id07705 120.716700 24.693000 0.01 0.00 6419
id07706 120.800000 24.778200 0.01 0.00 401
id07707 120.868400 24.866700 0.01 0.00 2669
id07708 120.941000 24.966700 0.01 0.00 8388
id07709 121.000000 25.078800 0.01 0.00 6637
id07710 121.116700 25.128900 0.01 0.00 5556
id07711 121.249000 25.166700 0.01 0.00 5273
id07712 121.366700 25.209500 0.00 0.00 2542
id07713 121.529084 23.482861 0.00 0.00 672
id07714 121.438100 23.283300 -1.00 -1.00 -1
id07715 121.403600 23.083300 0.00 0.00 792
id07716 121.316700 22.936000 0.00 0.00 964
id07717 121.212501 22.799686 0.01 0.00 1226
id07718 121.050000 22.672800 0.01 0.00 1293
id07719 120.966700 22.499800 0.00 0.00 716
id07720 120.903500 22.283300 -1.00 -1.00 -1
id07721 120.910235 22.030245 0.01 0.00 1349
id07722 120.833300 21.889500 0.01 0.00 846
id07723 120.692900 21.983300 0.01 0.00 1146
id07724 120.655800 22.183300 0.01 0.00 1075
id07725 120.516700 22.282900 0.01 0.00 656
id07726 120.383300 22.316700 0.00 0.00 2108
id07727 120.433300 22.386100 0.01 0.00 1365
id07728 120.297000 22.450000 0.01 0.00 854
id07729 120.200000 22.618700 0.00 0.00 2662
id07730 120.113200 22.800000 0.00 0.00 2905
id07731 120.038900 22.966700 0.01 0.00 795
id07732 119.979400 23.166700 0.00 0.00 2363
id07733 119.970800 23.516700 0.01 0.00 7470
id07734 119.983300 23.644400 0.01 0.00 7146
id07735 119.970500 23.750000 0.01 0.00 7043
id07736 119.961100 23.866700 0.01 0.00 14367
id07737 120.007300 23.950000 0.01 0.00 14239
id07738 119.916700 23.995100 0.01 0.00 6924
id07739 119.800000 24.016000 0.01 0.00 13080
id07740 119.700000 24.038100 0.01 0.00 3384
id07741 119.593800 24.066700 0.01 0.00 8677
id07742 119.550000 24.160400 0.01 0.00 11497
id07743 119.504200 24.250000 0.01 0.00 6967
id07744 119.568700 24.316700 0.01 0.00 7045
id07745 119.683300 24.303000 0.01 0.00 4073
id07746 119.766700 24.255600 0.01 0.00 13064
id07747 119.865600 24.266700 0.01 0.00 6971
id07748 119.966700 24.300000 0.01 0.00 2647
id07749 120.083300 24.312500 0.01 0.00 4702
id07750 120.200000 24.285600 0.01 0.00 8008
id07751 120.283300 24.248500 0.01 0.00 8605
id07752 120.364500 24.300000 0.00 0.00 0
id07753 120.412700 24.383300 0.01 0.00 6187
id07754 124.733300 24.805800 0.00 0.00 1290
id07755 124.784200 24.800000 0.00 0.00 1319
id07756 124.750000 24.779400 0.00 0.00 1353
id07757 124.746500 24.750000 0.00 0.00 1342
id07758 124.750000 24.688900 0.00 0.00 1170
id07759 124.757900 24.633300 0.00 0.00 2106
id07760 124.716700 24.607900 0.00 0.00 1753
id07761 124.676500 24.633300 0.00 0.00 1085
id07762 124.667300 24.666700 0.00 0.00 1260
id07763 124.675600 24.733300 0.00 0.00 1441
id07764 124.666700 24.768500 0.00 0.00 1672
id07785 122.850000 29.983300 0.00 0.00 4149
id07786 122.866700 29.500000 0.00 0.00 6536
id07787 122.600000 29.200000 0.00 0.00 7454
id07788 122.366700 28.866700 0.00 0.00 6599
id07789 122.233300 28.433300 0.00 0.00 5171
id07790 122.083300 28.016700 0.00 0.00 8072
id07791 121.800000 27.733300 0.00 0.00 5575
id07792 121.566700 27.400000 0.00 0.00 4391
id07793 121.266700 27.116700 0.01 0.00 5043
id07794 120.983300 26.850000 0.01 0.00 5563
id07795 120.783300 26.500000 0.01 0.00 3318
id07796 120.450000 26.266700 0.01 0.00 3127
id07797 120.566700 26.000000 0.01 0.00 1864
id07798 120.333300 26.150000 0.01 0.00 3010
id07799 120.266700 25.800000 0.01 0.00 3577
id07800 120.200000 25.366700 0.01 0.00 2444
id07801 119.861100 25.233300 0.01 0.00 12230
id11957 113.466667 -26.619444 1.48 0.45 1312
id11958 113.273529 -26.500000 1.27 0.32 734
id11959 113.200000 -26.273333 2.02 0.46 516
id11960 113.100926 -26.066667 1.57 0.48 1307
id11961 112.969136 -25.900000 1.27 0.36 1095
id11962 112.866667 -25.706667 0.84 0.30 1935
id11963 112.880000 -25.466667 1.11 0.32 1150
id11964 112.919048 -25.200000 1.08 0.32 1161
id11965 112.912500 -24.900000 1.07 0.25 600
id11966 113.004762 -24.700000 0.90 0.25 951
id11967 113.133333 -24.511111 1.02 0.26 723
id11968 113.240000 -24.400000 0.81 0.25 1312
id11969 113.255556 -24.166667 0.83 0.22 854
id11970 113.266667 -24.000000 0.93 0.22 562
id11971 113.366667 -23.800000 0.74 0.20 946
id11972 113.466667 -23.633333 0.71 0.21 1129
id11973 113.588889 -23.433333 0.72 0.23 1436
id11974 113.700000 -23.366667 0.70 0.19 967
id11975 113.613333 -23.133333 0.64 0.18 1027
id11976 113.588889 -22.866667 0.56 0.17 1218
id11977 113.633333 -22.607778 0.59 0.18 1353
id11978 113.729680 -22.400000 0.57 0.21 1992
id11979 113.820000 -22.200000 0.79 0.20 781
id11980 113.900000 -21.989583 0.89 0.19 169
id11981 114.033333 -21.805747 0.63 0.23 2051
id11982 114.200000 -21.700000 0.69 0.25 1999
id11983 114.400000 -21.588194 1.91 0.39 251
id11984 114.633333 -21.531481 2.60 0.61 569
id11985 114.861905 -21.433333 1.07 0.38 1892
id11986 115.003333 -21.366667 1.68 0.29 845
id11987 115.000000 -21.175000 2.02 0.35 753
id11988 115.128571 -21.000000 1.70 0.32 1753
id11989 115.181481 -20.766667 1.49 0.27 1155
id11990 115.262500 -20.533333 1.43 0.25 742
id11991 115.347619 -20.333333 1.18 0.21 956
id11992 115.533333 -20.208333 1.10 0.20 1062
id11993 115.766667 -20.283333 1.13 0.20 1109
id11994 116.000000 -20.277778 1.36 0.24 943
id11995 116.200000 -20.188889 1.08 0.20 1282
id11996 116.433333 -20.116667 1.37 0.24 1037
id11997 116.666667 -20.126667 1.69 0.30 989
id11998 116.833333 -20.000000 1.75 0.33 239
id11999 117.100000 -19.950000 0.98 0.18 1147
id12000 117.400000 -19.950000 0.85 0.15 1041
id12001 117.600000 -20.000000 0.75 0.13 997
id12002 117.733333 -19.866667 0.73 0.13 1057
id12003 117.933333 -19.766667 0.62 0.11 1523
id12004 118.133333 -19.677778 0.56 0.10 1053
id12005 118.316667 -19.566667 0.52 0.09 1086
id12006 118.533333 -19.500000 0.49 0.09 1000
id12007 118.766667 -19.408333 0.50 0.09 1094
id12008 118.966667 -19.316667 0.47 0.08 1044
id12009 119.233333 -19.291667 0.43 0.08 1127
id12010 119.500000 -19.322222 0.44 0.07 596
id12011 119.800000 -19.316667 0.41 0.07 1297
id12012 120.033333 -19.266667 0.44 0.08 235
id12013 120.266667 -19.183333 0.48 0.09 1161
id12014 120.466667 -19.066667 0.47 0.08 989
id12015 120.633333 -18.933333 0.42 0.08 1035
id12016 120.783333 -18.800000 0.38 0.07 1099
id12017 120.933333 -18.633333 0.40 0.07 753
id12018 121.066667 -18.466667 0.42 0.08 1070
id12019 121.200000 -18.333333 0.46 0.08 1125
id12020 121.366667 -18.166667 0.36 0.06 1199
id12021 121.500000 -18.016667 0.37 0.07 108
id12022 121.633333 -17.833333 0.39 0.07 1001
id12023 121.716667 -17.633333 0.30 0.06 1410
id12024 121.788889 -17.400000 0.29 0.05 1031
id12025 121.744444 -17.133333 0.31 0.05 638
id12026 121.700000 -16.866667 0.43 0.08 1224
id12027 121.766667 -16.633333 0.61 0.11 1138
id12028 121.916667 -16.466667 0.49 0.09 1147
id12029 122.083333 -16.333333 0.42 0.07 659
id12030 122.266667 -16.216667 0.52 0.09 1309
id12031 122.500000 -16.133333 0.53 0.09 651
id12032 122.666667 -16.033333 0.52 0.09 1229
id12033 122.733333 -15.800000 0.40 0.07 913
id12034 122.825000 -15.566667 0.37 0.07 1023
id12035 122.933333 -15.400000 0.37 0.07 1150
id12036 123.133333 -15.273333 0.38 0.07 1136
id12037 123.400000 -15.241667 0.40 0.07 1514
id12038 123.700000 -15.233333 0.37 0.07 2087
id12039 123.900000 -15.166667 0.45 0.08 1312
id12040 124.075000 -15.033333 0.48 0.09 1414
id12041 124.225000 -14.866667 0.41 0.07 1148
id12042 124.388889 -14.733333 0.41 0.07 1128
id12043 124.600000 -14.633333 0.41 0.07 1098
id12044 124.704762 -14.466667 0.40 0.07 1087
id12045 124.791667 -14.233333 0.40 0.07 1076
id12046 124.950000 -14.100000 0.44 0.07 558
id12047 125.166667 -14.000000 0.51 0.09 371
id12048 125.366667 -13.916667 0.34 0.06 377
id12049 125.522222 -13.766667 0.30 0.06 1784
id12050 125.733333 -13.677778 0.35 0.06 956
id14380 121.500000 22.088155 0.01 0.00 441
id14381 121.595455 22.016667 -1.00 -1.00 -1
id14382 121.576875 21.983333 0.01 0.00 517
id14383 121.497487 22.066667 0.01 0.00 674
id14480 121.950000 21.120360 0.01 0.00 2639
id14506 121.907059 20.900000 0.01 0.00 629
id14507 121.883333 20.800000 0.01 0.00 764
id14508 121.816667 20.693207 0.01 0.00 581
id14509 121.815449 20.783333 -1.00 -1.00 -1
id14511 121.933333 20.719540 0.01 0.00 711
id14516 122.034978 20.466667 -1.00 -1.00 -1
id14517 121.973140 20.366667 -1.00 -1.00 -1
id14518 121.885959 20.283333 0.00 0.00 577
id14519 121.800000 20.302339 0.01 0.00 813
id14520 121.865123 20.350000 0.01 0.00 629
id14521 121.933333 20.416667 0.01 0.00 809
id14556 122.150000 19.926232 0.01 0.00 450
id14565 121.999590 19.550000 -1.00 -1.00 -1
id14566 121.938333 19.483333 0.00 0.00 603
id14567 121.928153 19.566667 0.00 0.00 653
id14568 121.527126 19.366667 -1.00 -1.00 -1
id14569 121.516667 19.242667 -1.00 -1.00 -1
id14570 121.400000 19.286022 0.01 0.00 816
id14571 121.350000 19.390789 0.01 0.00 401
id14572 121.487607 19.383333 0.01 0.00 967
id14822 93.633333 14.734848 1.05 0.27 2250
id14823 93.546429 14.816667 0.72 0.20 2632
id14824 93.591026 14.933333 0.53 0.10 598
id14825 93.692901 14.966667 0.73 0.16 1488
id14832 93.350000 14.266667 0.77 0.18 1455
id14835 93.383333 14.196839 1.26 0.23 666
id14836 93.433333 14.100000 0.79 0.26 3104
id14837 93.383333 13.973333 1.08 0.23 1023
id14838 93.353659 14.116667 -1.00 -1.00 -1
id14842 93.450000 14.166667 0.74 0.25 3253
id14844 93.250000 14.024123 0.67 0.25 3741
id14845 93.283333 13.962500 1.07 0.30 2398
id14846 93.201587 13.966667 0.76 0.29 3622
id14848 120.066667 13.885911 0.01 0.00 607
id14849 120.200000 13.860256 0.01 0.00 2429
id14850 120.333333 13.883810 0.01 0.00 1431
id14851 120.364943 13.783333 0.01 0.00 795
id14852 120.414855 13.666667 0.01 0.00 960
id14853 120.350000 13.650370 -1.00 -1.00 -1
id14854 120.222727 13.700000 0.01 0.00 453
id14855 120.123725 13.766667 0.01 0.00 502
id14856 120.033333 13.846569 0.01 0.00 2449
id15038 72.700000 11.700123 0.34 0.07 964
id15050 72.185870 11.550000 0.55 0.10 735
id15051 72.131929 11.533333 0.69 0.14 1139
id15059 72.999448 11.483333 0.39 0.08 888
id15090 72.800000 11.273307 0.46 0.08 533
id15091 72.751190 11.183333 0.47 0.09 593
id15092 72.083333 11.234912 1.00 0.18 606
id15093 72.072115 11.133333 0.75 0.15 1124
id15094 71.994805 11.166667 0.58 0.11 930
id15102 72.717921 11.050000 0.91 0.17 824
id15108 72.666667 11.051944 0.29 0.05 381
id15114 72.283333 10.954971 0.49 0.10 960
id15115 72.250000 10.911838 0.60 0.12 874
id15116 72.174473 10.816667 0.42 0.07 340
id15117 72.170447 10.866667 0.53 0.10 763
id15118 72.250000 10.957602 0.45 0.09 834
id15119 73.739815 10.916667 0.43 0.09 1187
id15120 73.754682 10.850000 0.35 0.07 874
id15121 73.666667 10.805782 0.47 0.09 882
id15122 73.614362 10.916667 0.52 0.10 920
id15123 72.589542 10.533333 0.62 0.13 824
id15132 73.668462 10.150000 0.43 0.08 917
id15133 73.623050 10.050000 0.40 0.07 741
id15194 92.815152 9.283333 2.20 0.50 1386
id15195 92.860088 9.166667 2.16 0.49 1349
id15196 92.766667 9.085256 2.88 0.60 1289
id15197 92.693137 9.150000 2.34 0.50 1001
id15198 92.733333 9.272222 2.18 0.45 1231
id15242 92.850000 8.809204 1.36 0.24 411
id15268 93.619318 8.550000 2.07 0.41 708
id15269 93.616667 8.428519 2.34 0.43 464
id15270 93.581019 8.516667 1.98 0.42 942
id15273 92.950000 8.517308 2.38 0.50 938
id15274 93.066667 8.481667 2.37 0.55 1416
id15275 93.100000 8.372619 2.92 0.68 1461
id15276 93.140143 8.283333 -1.00 -1.00 -1
id15277 93.254225 8.266667 2.61 0.67 2250
id15278 93.200000 8.183636 -1.00 -1.00 -1
id15279 93.100000 8.195556 4.23 0.93 1165
id15280 93.016667 8.278571 3.57 0.81 1338
id15281 93.033333 8.366667 3.27 0.74 1295
id15282 92.950000 8.447436 2.48 0.58 1439
id15291 93.651688 8.383333 3.07 0.63 852
id15292 93.633333 8.357812 1.69 0.34 730
id15293 93.610526 8.266667 2.52 0.50 659
id15294 93.633333 8.161538 2.04 0.47 1408
id15295 93.707062 8.066667 3.25 0.60 476
id15296 93.615104 8.000000 2.51 0.59 1552
id15297 93.583333 7.916959 2.82 0.54 562
